build_id,pipeline_name,triggered_by,start_time,end_time,status,duration_minutes,commit_sha,branch,tests_run,tests_passed,code_coverage_percent,sprint_number
1220,phoenix-customer-platform-ci,ana.lopez,2024-04-22 19:27:00,2024-04-22 19:33:00,FAILURE,6,abc000454,main,49,123,66.90104185046113,8
1221,phoenix-billing-service-ci,james.taylor,2024-04-22 14:35:00,2024-04-22 14:46:00,FAILURE,11,abc000348,develop,116,129,46.22783420337853,8
1222,phoenix-mobile-api-ci,tom.garcia,2024-04-22 13:26:00,2024-04-22 13:40:00,SUCCESS,14,abc000891,develop,98,143,84.12087918578484,8
1223,phoenix-billing-service-ci,tom.garcia,2024-04-22 18:23:00,2024-04-22 18:35:00,SUCCESS,12,abc000400,feature/billing,83,93,83.28260066950563,8
1224,phoenix-mobile-api-ci,tom.garcia,2024-04-22 19:07:00,2024-04-22 19:27:00,SUCCESS,20,abc001051,main,118,45,68.28273775169174,8
1225,phoenix-auth-service-ci,tom.garcia,2024-04-22 20:38:00,2024-04-22 20:53:00,SUCCESS,15,abc001485,feature/auth,75,96,63.60592255243629,8
1226,phoenix-mobile-api-ci,tom.garcia,2024-04-22 08:25:00,2024-04-22 08:43:00,SUCCESS,18,abc001908,feature/billing,145,42,71.7915722281958,8
1227,phoenix-mobile-api-ci,james.taylor,2024-04-22 17:07:00,2024-04-22 17:24:00,SUCCESS,17,abc000932,feature/billing,121,46,83.60456237197212,8
1228,phoenix-mobile-api-ci,tom.garcia,2024-04-22 14:28:00,2024-04-22 14:58:00,TIMEOUT,30,abc001211,main,112,38,73.87336245219932,8
1229,phoenix-auth-service-ci,david.kumar,2024-04-22 17:24:00,2024-04-22 17:36:00,SUCCESS,12,abc000184,develop,146,137,75.44270687110861,8
1230,phoenix-billing-service-ci,tom.garcia,2024-04-22 09:11:00,2024-04-22 09:30:00,SUCCESS,19,abc001112,main,71,117,75.02912340534122,8
1231,phoenix-billing-service-ci,ana.lopez,2024-04-22 11:24:00,2024-04-22 11:50:00,TIMEOUT,26,abc001308,main,122,119,63.062904623024636,8
1232,phoenix-auth-service-ci,david.kumar,2024-04-22 17:18:00,2024-04-22 17:38:00,SUCCESS,20,abc000728,feature/billing,103,123,74.56034278249504,8
1233,phoenix-mobile-api-ci,david.kumar,2024-04-22 09:57:00,2024-04-22 10:23:00,TIMEOUT,26,abc000399,main,133,97,68.41322733486496,8
1234,phoenix-billing-service-ci,david.kumar,2024-04-22 13:27:00,2024-04-22 13:59:00,TIMEOUT,32,abc000195,feature/billing,130,28,67.3500978797841,8
1235,phoenix-web-frontend-ci,tom.garcia,2024-04-22 08:36:00,2024-04-22 09:00:00,TIMEOUT,24,abc001330,feature/auth,105,97,70.6164766760859,8
1236,phoenix-mobile-api-ci,tom.garcia,2024-04-22 08:06:00,2024-04-22 08:27:00,SUCCESS,21,abc000746,feature/billing,136,115,61.2770042716833,8
1237,phoenix-billing-service-ci,james.taylor,2024-04-22 20:03:00,2024-04-22 20:29:00,TIMEOUT,26,abc000397,feature/billing,54,81,64.0668335891629,8
1238,phoenix-customer-platform-ci,tom.garcia,2024-04-22 11:26:00,2024-04-22 11:41:00,SUCCESS,15,abc000068,develop,76,136,72.65479461301916,8
1239,phoenix-web-frontend-ci,tom.garcia,2024-04-22 12:41:00,2024-04-22 12:58:00,SUCCESS,17,abc001311,main,50,147,77.88510118867832,9
1240,phoenix-mobile-api-ci,tom.garcia,2024-04-22 18:00:00,2024-04-22 18:15:00,SUCCESS,15,abc000404,main,150,70,77.07684017230511,9
1241,phoenix-web-frontend-ci,ana.lopez,2024-04-22 20:23:00,2024-04-22 20:41:00,SUCCESS,18,abc000592,feature/auth,119,67,64.79186964778529,9
1242,phoenix-billing-service-ci,james.taylor,2024-04-22 10:37:00,2024-04-22 10:53:00,SUCCESS,16,abc001755,feature/billing,43,114,78.34025288345329,9
1243,phoenix-mobile-api-ci,ana.lopez,2024-04-22 17:10:00,2024-04-22 17:26:00,SUCCESS,16,abc000373,main,69,44,84.35319832133116,9
1244,phoenix-web-frontend-ci,ana.lopez,2024-04-22 19:09:00,2024-04-22 19:21:00,SUCCESS,12,abc000096,main,120,102,73.95654110101917,9
1245,phoenix-web-frontend-ci,tom.garcia,2024-04-22 20:52:00,2024-04-22 21:05:00,SUCCESS,13,abc001618,feature/auth,133,56,76.64644142926201,9
1246,phoenix-billing-service-ci,james.taylor,2024-04-22 13:00:00,2024-04-22 13:19:00,SUCCESS,19,abc000861,feature/auth,115,63,60.425450331472376,9
1247,phoenix-auth-service-ci,james.taylor,2024-04-22 12:40:00,2024-04-22 12:52:00,SUCCESS,12,abc000626,develop,133,111,79.84077517009376,9
1248,phoenix-customer-platform-ci,james.taylor,2024-04-22 12:27:00,2024-04-22 12:45:00,SUCCESS,18,abc001842,feature/billing,74,63,78.57046401442804,9
1249,phoenix-auth-service-ci,ana.lopez,2024-04-22 12:02:00,2024-04-22 12:09:00,FAILURE,7,abc000494,main,90,62,64.4191714078915,9
1250,phoenix-auth-service-ci,james.taylor,2024-04-22 08:44:00,2024-04-22 09:02:00,SUCCESS,18,abc000875,main,135,60,67.57818687711445,9
1251,phoenix-customer-platform-ci,tom.garcia,2024-04-22 14:20:00,2024-04-22 14:38:00,SUCCESS,18,abc000308,main,123,80,78.68264436929593,9
1252,phoenix-web-frontend-ci,james.taylor,2024-04-22 19:55:00,2024-04-22 20:07:00,SUCCESS,12,abc001358,feature/billing,147,112,67.12944513467,9
1253,phoenix-mobile-api-ci,ana.lopez,2024-04-22 18:05:00,2024-04-22 18:27:00,SUCCESS,22,abc000065,main,58,58,69.38475917014073,9
1254,phoenix-auth-service-ci,ana.lopez,2024-04-22 09:38:00,2024-04-22 10:00:00,SUCCESS,22,abc000528,feature/billing,88,35,68.41482893086251,9
1255,phoenix-mobile-api-ci,ana.lopez,2024-04-23 15:59:00,2024-04-23 16:11:00,SUCCESS,12,abc000012,feature/billing,127,108,80.40790813627436,9
1256,phoenix-auth-service-ci,tom.garcia,2024-04-23 19:06:00,2024-04-23 19:19:00,FAILURE,13,abc000316,develop,43,128,53.312019913471666,9
1257,phoenix-auth-service-ci,tom.garcia,2024-04-23 11:11:00,2024-04-23 11:34:00,SUCCESS,23,abc000437,feature/billing,119,76,78.5875825244118,9
1258,phoenix-mobile-api-ci,ana.lopez,2024-04-23 14:34:00,2024-04-23 15:00:00,TIMEOUT,26,abc000559,main,62,94,45.23576145063221,9
1259,phoenix-billing-service-ci,tom.garcia,2024-04-23 20:51:00,2024-04-23 21:05:00,SUCCESS,14,abc000772,feature/billing,150,142,76.57025502595596,9
1260,phoenix-mobile-api-ci,ana.lopez,2024-04-23 15:10:00,2024-04-23 15:33:00,TIMEOUT,23,abc001723,feature/billing,62,88,73.79535807125433,9
1261,phoenix-auth-service-ci,tom.garcia,2024-04-23 19:23:00,2024-04-23 19:34:00,FAILURE,11,abc000135,main,50,76,70.80222204091635,9
1262,phoenix-customer-platform-ci,tom.garcia,2024-04-23 18:04:00,2024-04-23 18:37:00,TIMEOUT,33,abc000496,develop,87,128,52.381951818137566,9
1263,phoenix-billing-service-ci,tom.garcia,2024-04-23 20:47:00,2024-04-23 20:57:00,FAILURE,10,abc001881,main,81,31,54.77681078627745,9
1264,phoenix-billing-service-ci,ana.lopez,2024-04-23 10:52:00,2024-04-23 11:15:00,SUCCESS,23,abc000114,feature/auth,98,39,75.95171507722199,9
1265,phoenix-mobile-api-ci,ana.lopez,2024-04-23 10:45:00,2024-04-23 11:09:00,TIMEOUT,24,abc000615,main,140,101,51.048121238718096,9
1266,phoenix-mobile-api-ci,tom.garcia,2024-04-23 12:54:00,2024-04-23 13:23:00,TIMEOUT,29,abc000332,feature/auth,87,90,59.76536615130796,9
1267,phoenix-auth-service-ci,ana.lopez,2024-04-23 08:38:00,2024-04-23 08:54:00,FAILURE,16,abc001056,feature/auth,132,32,52.4021612410064,9
1268,phoenix-billing-service-ci,ana.lopez,2024-04-23 09:08:00,2024-04-23 09:25:00,FAILURE,17,abc000294,feature/auth,109,76,47.99019828400544,9
1269,phoenix-web-frontend-ci,james.taylor,2024-04-23 14:54:00,2024-04-23 15:27:00,TIMEOUT,33,abc000117,feature/auth,96,65,68.88733463223615,9
1270,phoenix-auth-service-ci,tom.garcia,2024-04-23 09:23:00,2024-04-23 09:46:00,SUCCESS,23,abc001621,feature/billing,94,58,77.62906260641634,9
1271,phoenix-customer-platform-ci,james.taylor,2024-04-24 15:46:00,2024-04-24 16:05:00,SUCCESS,19,abc000619,develop,110,144,79.52777656240957,9
1272,phoenix-web-frontend-ci,david.kumar,2024-04-24 14:12:00,2024-04-24 14:31:00,SUCCESS,19,abc000485,feature/billing,126,120,80.35526580753495,9
1273,phoenix-billing-service-ci,james.taylor,2024-04-24 09:55:00,2024-04-24 10:10:00,FAILURE,15,abc001233,feature/billing,85,99,55.60512366209564,9
1274,phoenix-web-frontend-ci,david.kumar,2024-04-24 16:46:00,2024-04-24 17:09:00,SUCCESS,23,abc000861,main,45,114,72.09252197422633,9
1275,phoenix-auth-service-ci,tom.garcia,2024-04-24 13:18:00,2024-04-24 13:51:00,TIMEOUT,33,abc000370,main,78,87,74.5311622764023,9
1276,phoenix-mobile-api-ci,ana.lopez,2024-04-24 12:13:00,2024-04-24 12:28:00,SUCCESS,15,abc001179,main,55,101,76.13284693647346,9
1277,phoenix-web-frontend-ci,james.taylor,2024-04-24 11:08:00,2024-04-24 11:30:00,SUCCESS,22,abc001367,feature/auth,65,44,70.42276411829091,9
1278,phoenix-mobile-api-ci,tom.garcia,2024-04-24 09:58:00,2024-04-24 10:03:00,FAILURE,5,abc001209,feature/auth,93,49,51.472250367563774,9
1279,phoenix-web-frontend-ci,david.kumar,2024-04-24 16:33:00,2024-04-24 16:48:00,SUCCESS,15,abc000618,main,60,146,75.66632215009157,9
1280,phoenix-web-frontend-ci,tom.garcia,2024-04-24 11:00:00,2024-04-24 11:23:00,SUCCESS,23,abc000661,feature/billing,58,69,76.12842442767393,9
1281,phoenix-billing-service-ci,ana.lopez,2024-04-24 10:06:00,2024-04-24 10:28:00,SUCCESS,22,abc000303,develop,92,110,67.14232920372201,9
1282,phoenix-customer-platform-ci,david.kumar,2024-04-24 19:57:00,2024-04-24 20:14:00,SUCCESS,17,abc000531,develop,101,142,83.18148851185717,9
1283,phoenix-web-frontend-ci,ana.lopez,2024-04-24 16:58:00,2024-04-24 17:26:00,TIMEOUT,28,abc000805,feature/billing,44,127,55.591193637129635,9
1284,phoenix-auth-service-ci,james.taylor,2024-04-24 16:05:00,2024-04-24 16:25:00,SUCCESS,20,abc000042,develop,120,56,82.95235077618203,9
1285,phoenix-billing-service-ci,david.kumar,2024-04-24 20:54:00,2024-04-24 21:11:00,SUCCESS,17,abc000724,main,80,70,69.01186100318083,9
1286,phoenix-mobile-api-ci,david.kumar,2024-04-24 17:32:00,2024-04-24 17:54:00,SUCCESS,22,abc001522,main,56,102,69.50545450828831,9
1287,phoenix-web-frontend-ci,david.kumar,2024-04-25 12:14:00,2024-04-25 12:45:00,TIMEOUT,31,abc001066,feature/billing,57,107,71.17449652386084,9
1288,phoenix-auth-service-ci,ana.lopez,2024-04-25 09:21:00,2024-04-25 09:39:00,SUCCESS,18,abc001421,main,122,72,74.42662530815576,9
1289,phoenix-web-frontend-ci,james.taylor,2024-04-25 12:36:00,2024-04-25 12:57:00,SUCCESS,21,abc001995,main,112,67,82.08201418560012,9
1290,phoenix-mobile-api-ci,tom.garcia,2024-04-25 14:17:00,2024-04-25 14:40:00,TIMEOUT,23,abc001023,main,128,101,71.37773975285631,9
1291,phoenix-web-frontend-ci,ana.lopez,2024-04-25 16:51:00,2024-04-25 17:15:00,TIMEOUT,24,abc000771,main,104,100,52.08737569299077,9
1292,phoenix-customer-platform-ci,tom.garcia,2024-04-25 19:01:00,2024-04-25 19:32:00,TIMEOUT,31,abc000787,main,146,38,69.55564383600006,9
1293,phoenix-mobile-api-ci,david.kumar,2024-04-25 08:05:00,2024-04-25 08:17:00,SUCCESS,12,abc000188,main,142,39,73.80238481536,9
1294,phoenix-web-frontend-ci,james.taylor,2024-04-25 15:59:00,2024-04-25 16:00:00,FAILURE,1,abc001380,feature/auth,84,107,59.09860538274516,9
1295,phoenix-auth-service-ci,tom.garcia,2024-04-25 08:48:00,2024-04-25 09:08:00,SUCCESS,20,abc001219,feature/billing,111,72,65.18672232862352,9
1296,phoenix-customer-platform-ci,tom.garcia,2024-04-25 13:38:00,2024-04-25 14:00:00,SUCCESS,22,abc000781,main,100,75,78.02399903614608,9
1297,phoenix-mobile-api-ci,david.kumar,2024-04-25 15:11:00,2024-04-25 15:23:00,SUCCESS,12,abc000675,feature/billing,114,78,74.19066565354493,9
1298,phoenix-auth-service-ci,tom.garcia,2024-04-25 11:50:00,2024-04-25 12:05:00,SUCCESS,15,abc001254,feature/billing,145,130,68.28634262336978,9
1299,phoenix-auth-service-ci,tom.garcia,2024-04-25 20:13:00,2024-04-25 20:25:00,SUCCESS,12,abc000117,main,40,49,63.0283689051475,9
1300,phoenix-customer-platform-ci,ana.lopez,2024-04-25 16:38:00,2024-04-25 16:51:00,SUCCESS,13,abc001353,feature/billing,142,78,84.70156313912057,9
1301,phoenix-mobile-api-ci,james.taylor,2024-04-25 19:20:00,2024-04-25 19:42:00,SUCCESS,22,abc000781,feature/billing,128,143,72.0917658509692,9
1302,phoenix-customer-platform-ci,ana.lopez,2024-04-25 18:04:00,2024-04-25 18:37:00,TIMEOUT,33,abc001341,feature/billing,51,130,70.80090562947245,9
1303,phoenix-web-frontend-ci,ana.lopez,2024-04-26 20:18:00,2024-04-26 20:20:00,FAILURE,2,abc001157,feature/billing,97,123,60.66923660019702,9
1304,phoenix-auth-service-ci,ana.lopez,2024-04-26 16:59:00,2024-04-26 17:00:00,FAILURE,1,abc000535,feature/auth,84,122,50.109767565653016,9
1305,phoenix-mobile-api-ci,ana.lopez,2024-04-26 10:50:00,2024-04-26 11:01:00,FAILURE,11,abc001529,feature/billing,46,119,60.241181577512165,9
1306,phoenix-billing-service-ci,tom.garcia,2024-04-26 11:05:00,2024-04-26 11:26:00,SUCCESS,21,abc001281,feature/billing,63,134,83.2843865393307,9
1307,phoenix-mobile-api-ci,david.kumar,2024-04-26 14:00:00,2024-04-26 14:22:00,SUCCESS,22,abc001289,main,60,99,65.8621284609434,9
1308,phoenix-customer-platform-ci,ana.lopez,2024-04-26 10:41:00,2024-04-26 11:02:00,SUCCESS,21,abc001227,feature/auth,134,118,79.65587205570087,9
1309,phoenix-auth-service-ci,david.kumar,2024-04-26 11:35:00,2024-04-26 12:05:00,TIMEOUT,30,abc001469,feature/billing,66,109,73.07561716850982,9
1310,phoenix-mobile-api-ci,ana.lopez,2024-04-26 09:21:00,2024-04-26 09:34:00,SUCCESS,13,abc001958,feature/auth,85,71,75.08258653423741,9
1311,phoenix-mobile-api-ci,james.taylor,2024-04-26 20:24:00,2024-04-26 20:29:00,FAILURE,5,abc000299,develop,62,114,55.03679761773386,9
1312,phoenix-mobile-api-ci,james.taylor,2024-04-26 18:37:00,2024-04-26 18:52:00,SUCCESS,15,abc001927,feature/billing,84,140,69.6137771929349,9
1313,phoenix-billing-service-ci,james.taylor,2024-04-26 12:11:00,2024-04-26 12:22:00,FAILURE,11,abc001346,feature/billing,124,54,63.06215493236736,9
1314,phoenix-billing-service-ci,ana.lopez,2024-04-26 13:25:00,2024-04-26 13:39:00,SUCCESS,14,abc000397,main,74,148,84.73473706024683,9
1315,phoenix-web-frontend-ci,tom.garcia,2024-04-26 11:14:00,2024-04-26 11:30:00,SUCCESS,16,abc000950,develop,89,118,69.57544001718406,9
1316,phoenix-auth-service-ci,david.kumar,2024-04-26 20:53:00,2024-04-26 21:05:00,FAILURE,12,abc000995,develop,126,104,59.435218375588335,9
1317,phoenix-billing-service-ci,james.taylor,2024-04-26 18:48:00,2024-04-26 19:03:00,FAILURE,15,abc000612,main,104,99,50.345810572583424,9
1318,phoenix-billing-service-ci,james.taylor,2024-04-26 12:50:00,2024-04-26 13:03:00,SUCCESS,13,abc000599,feature/billing,49,135,64.8968100546613,9
1319,phoenix-mobile-api-ci,david.kumar,2024-04-27 08:27:00,2024-04-27 08:40:00,SUCCESS,13,abc000718,feature/auth,47,75,76.15685365548826,9
1320,phoenix-customer-platform-ci,james.taylor,2024-04-27 10:48:00,2024-04-27 11:01:00,SUCCESS,13,abc001315,feature/billing,105,70,71.8673796132656,9
1321,phoenix-billing-service-ci,james.taylor,2024-04-28 19:59:00,2024-04-28 20:20:00,SUCCESS,21,abc001758,feature/auth,136,82,76.45443112405796,9
1322,phoenix-customer-platform-ci,david.kumar,2024-04-28 20:47:00,2024-04-28 21:00:00,SUCCESS,13,abc000654,feature/auth,128,96,66.22180299856319,9
1323,phoenix-auth-service-ci,tom.garcia,2024-04-28 20:57:00,2024-04-28 21:16:00,SUCCESS,19,abc000754,feature/auth,44,80,83.18837982607698,9
1324,phoenix-auth-service-ci,james.taylor,2024-04-29 16:23:00,2024-04-29 16:38:00,SUCCESS,15,abc000216,feature/billing,120,81,67.17334998326372,9
1325,phoenix-customer-platform-ci,david.kumar,2024-04-29 18:58:00,2024-04-29 19:16:00,SUCCESS,18,abc000952,develop,62,38,72.87197357553448,9
1326,phoenix-mobile-api-ci,tom.garcia,2024-04-29 10:18:00,2024-04-29 10:39:00,SUCCESS,21,abc000788,main,106,47,65.42109782632252,9
1327,phoenix-web-frontend-ci,david.kumar,2024-04-29 09:27:00,2024-04-29 09:52:00,TIMEOUT,25,abc000120,main,83,107,70.70725713144404,9
1328,phoenix-mobile-api-ci,ana.lopez,2024-04-29 10:55:00,2024-04-29 11:04:00,FAILURE,9,abc001783,feature/auth,83,26,53.807518703576704,9
1329,phoenix-customer-platform-ci,david.kumar,2024-04-29 18:37:00,2024-04-29 18:55:00,SUCCESS,18,abc001213,feature/billing,105,92,69.92760719873561,9
1330,phoenix-mobile-api-ci,tom.garcia,2024-04-29 09:04:00,2024-04-29 09:33:00,TIMEOUT,29,abc000758,feature/auth,65,35,56.32894347112561,9
1331,phoenix-billing-service-ci,tom.garcia,2024-04-29 14:51:00,2024-04-29 15:03:00,SUCCESS,12,abc000404,feature/auth,102,61,77.12550237295544,9
1332,phoenix-customer-platform-ci,tom.garcia,2024-04-29 17:51:00,2024-04-29 18:11:00,SUCCESS,20,abc000569,feature/billing,79,66,66.48631096784435,9
1333,phoenix-mobile-api-ci,tom.garcia,2024-04-29 10:09:00,2024-04-29 10:22:00,SUCCESS,13,abc000902,feature/auth,88,76,77.14602978882985,9
1334,phoenix-billing-service-ci,ana.lopez,2024-04-29 15:23:00,2024-04-29 15:46:00,SUCCESS,23,abc000956,feature/auth,101,73,64.50893371009747,9
1335,phoenix-mobile-api-ci,tom.garcia,2024-04-29 15:14:00,2024-04-29 15:31:00,SUCCESS,17,abc000147,feature/auth,123,69,60.728275592775105,9
1336,phoenix-mobile-api-ci,ana.lopez,2024-04-29 13:57:00,2024-04-29 14:12:00,SUCCESS,15,abc000439,develop,134,78,70.52295568185765,9
1337,phoenix-web-frontend-ci,tom.garcia,2024-04-29 09:31:00,2024-04-29 09:53:00,SUCCESS,22,abc001539,main,126,114,83.75634270666204,9
1338,phoenix-mobile-api-ci,james.taylor,2024-04-29 13:14:00,2024-04-29 13:44:00,TIMEOUT,30,abc001284,feature/auth,121,57,50.94316723289551,9
1339,phoenix-customer-platform-ci,tom.garcia,2024-04-29 16:30:00,2024-04-29 16:43:00,SUCCESS,13,abc001380,feature/billing,58,38,75.34567152403804,9
1340,phoenix-mobile-api-ci,ana.lopez,2024-04-30 18:06:00,2024-04-30 18:27:00,SUCCESS,21,abc000878,feature/auth,134,107,68.73608042271239,9
1341,phoenix-auth-service-ci,james.taylor,2024-04-30 18:41:00,2024-04-30 18:56:00,SUCCESS,15,abc001219,main,148,82,76.6573518798967,9
1342,phoenix-mobile-api-ci,ana.lopez,2024-04-30 14:29:00,2024-04-30 14:51:00,SUCCESS,22,abc000509,develop,109,147,69.41210410874845,9
1343,phoenix-mobile-api-ci,david.kumar,2024-04-30 08:32:00,2024-04-30 08:52:00,SUCCESS,20,abc001969,feature/auth,85,139,74.75538965694301,9
1344,phoenix-web-frontend-ci,david.kumar,2024-04-30 19:35:00,2024-04-30 20:01:00,TIMEOUT,26,abc000015,feature/auth,49,101,62.17737408930141,9
1345,phoenix-auth-service-ci,david.kumar,2024-04-30 08:10:00,2024-04-30 08:28:00,FAILURE,18,abc000914,main,44,123,48.04894586156283,9
1346,phoenix-mobile-api-ci,david.kumar,2024-04-30 12:59:00,2024-04-30 13:12:00,SUCCESS,13,abc001469,main,94,80,64.19141997958604,9
1347,phoenix-billing-service-ci,tom.garcia,2024-04-30 11:51:00,2024-04-30 12:14:00,SUCCESS,23,abc000184,feature/auth,142,72,75.32177281029813,9
1348,phoenix-auth-service-ci,james.taylor,2024-04-30 11:36:00,2024-04-30 12:07:00,TIMEOUT,31,abc001857,feature/auth,106,98,60.0696378683947,9
1349,phoenix-auth-service-ci,david.kumar,2024-04-30 16:18:00,2024-04-30 16:37:00,SUCCESS,19,abc000945,develop,128,44,78.35891156790709,9
1350,phoenix-mobile-api-ci,james.taylor,2024-04-30 15:25:00,2024-04-30 15:39:00,FAILURE,14,abc001630,main,50,81,73.92093299115531,9
1351,phoenix-web-frontend-ci,david.kumar,2024-04-30 13:02:00,2024-04-30 13:27:00,TIMEOUT,25,abc000843,feature/auth,54,63,66.79892409805802,9
1352,phoenix-auth-service-ci,david.kumar,2024-04-30 09:28:00,2024-04-30 09:41:00,SUCCESS,13,abc001666,feature/billing,126,91,77.17928516299055,9
1353,phoenix-auth-service-ci,david.kumar,2024-04-30 17:21:00,2024-04-30 17:40:00,SUCCESS,19,abc001578,develop,136,43,64.65976004670783,9
1354,phoenix-auth-service-ci,tom.garcia,2024-04-30 10:25:00,2024-04-30 10:39:00,FAILURE,14,abc001574,main,84,104,66.23300079894673,9
1355,phoenix-customer-platform-ci,ana.lopez,2024-04-30 16:33:00,2024-04-30 16:54:00,SUCCESS,21,abc000982,develop,124,39,77.43409734821951,9
1356,phoenix-mobile-api-ci,tom.garcia,2024-05-01 14:26:00,2024-05-01 14:41:00,SUCCESS,15,abc001600,main,43,135,76.9219197194578,9
1357,phoenix-web-frontend-ci,ana.lopez,2024-05-01 15:51:00,2024-05-01 16:11:00,SUCCESS,20,abc000535,feature/billing,147,76,61.489601029887986,9
1358,phoenix-mobile-api-ci,james.taylor,2024-05-01 16:58:00,2024-05-01 17:11:00,FAILURE,13,abc000439,feature/auth,56,95,64.578975639297,9
1359,phoenix-auth-service-ci,ana.lopez,2024-05-01 10:27:00,2024-05-01 10:59:00,TIMEOUT,32,abc001549,feature/billing,133,118,64.2037627492438,9
1360,phoenix-customer-platform-ci,david.kumar,2024-05-01 09:01:00,2024-05-01 09:15:00,SUCCESS,14,abc000870,develop,41,48,75.36106821764834,9
1361,phoenix-billing-service-ci,ana.lopez,2024-05-01 19:42:00,2024-05-01 19:57:00,SUCCESS,15,abc001160,develop,90,86,63.03127530155092,9
1362,phoenix-customer-platform-ci,ana.lopez,2024-05-01 11:13:00,2024-05-01 11:35:00,SUCCESS,22,abc000917,main,43,134,79.41077397790349,9
1363,phoenix-mobile-api-ci,ana.lopez,2024-05-01 10:43:00,2024-05-01 10:56:00,SUCCESS,13,abc001452,feature/billing,130,119,73.07077501727306,9
1364,phoenix-mobile-api-ci,david.kumar,2024-05-01 09:53:00,2024-05-01 10:05:00,SUCCESS,12,abc001635,develop,73,110,69.43254324062154,9
1365,phoenix-billing-service-ci,ana.lopez,2024-05-01 14:15:00,2024-05-01 14:33:00,SUCCESS,18,abc001971,main,102,42,65.10735295570794,9
1366,phoenix-billing-service-ci,tom.garcia,2024-05-01 15:01:00,2024-05-01 15:05:00,FAILURE,4,abc000521,feature/billing,119,58,72.24435035976583,9
1367,phoenix-mobile-api-ci,tom.garcia,2024-05-01 13:42:00,2024-05-01 14:04:00,SUCCESS,22,abc000138,main,133,46,62.8757166293015,9
1368,phoenix-mobile-api-ci,tom.garcia,2024-05-01 14:37:00,2024-05-01 15:02:00,TIMEOUT,25,abc000048,feature/billing,122,99,57.289856340941185,9
1369,phoenix-customer-platform-ci,tom.garcia,2024-05-01 18:28:00,2024-05-01 18:40:00,SUCCESS,12,abc000940,feature/auth,71,52,80.42771589415358,9
1370,phoenix-auth-service-ci,ana.lopez,2024-05-01 14:27:00,2024-05-01 14:39:00,SUCCESS,12,abc001388,main,150,132,65.307297130981,9
1371,phoenix-customer-platform-ci,tom.garcia,2024-05-01 16:20:00,2024-05-01 16:34:00,SUCCESS,14,abc001666,main,116,99,68.72165456108911,9
