message_id,channel,channel_type,author,timestamp,message_type,content_length,mentions_count,responses_count,reactions_count,is_after_hours,is_weekend,sprint_number,contains_blocked_keyword,contains_urgent_keyword
6347,architecture-discussion,technical,emma.jones,2024-04-09 10:22:00,urgent,38,3,2,3,False,False,8,False,True
6348,production-alerts,alerts,rachel.wilson,2024-04-09 12:11:00,blocked,24,2,5,0,False,False,8,True,False
6349,phoenix-daily,standup,alex.brown,2024-04-09 12:50:00,blocked,24,1,4,0,False,False,8,True,False
6350,phoenix-daily,standup,ana.lopez,2024-04-09 22:56:00,general,33,0,0,4,True,False,8,False,False
6351,modernization-effort,project,ana.lopez,2024-04-09 09:15:00,general,33,1,1,4,False,False,8,False,False
6352,modernization-effort,project,jordan.davis,2024-04-09 16:36:00,general,33,1,0,4,False,False,8,False,False
6353,phoenix-daily,standup,james.taylor,2024-04-09 02:37:00,general,33,0,1,3,True,False,8,False,False
6354,phoenix-team,team,jordan.davis,2024-04-09 21:25:00,general,21,0,0,0,True,False,8,False,False
6355,production-alerts,alerts,sam.miller,2024-04-09 19:10:00,general,33,1,0,0,True,False,8,False,False
6356,phoenix-daily,standup,james.taylor,2024-04-09 14:21:00,urgent,45,3,1,4,False,False,8,False,True
6357,phoenix-team,team,jordan.davis,2024-04-09 15:39:00,blocked,24,2,3,4,False,False,8,True,False
6358,phoenix-daily,standup,emma.jones,2024-04-09 04:18:00,general,17,1,1,1,True,False,8,False,False
6359,general-dev,general,alex.brown,2024-04-09 09:01:00,blocked,22,2,0,3,False,False,8,True,False
6360,architecture-discussion,technical,emma.jones,2024-04-09 02:37:00,urgent,34,5,6,3,True,False,8,False,True
6361,general-dev,general,jordan.davis,2024-04-10 11:59:00,general,33,0,2,4,False,False,8,False,False
6362,general-dev,general,emma.jones,2024-04-10 08:21:00,general,33,0,1,3,False,False,8,False,False
6363,production-alerts,alerts,lisa.chen,2024-04-10 14:26:00,general,17,0,1,0,False,False,8,False,False
6364,general-dev,general,sam.miller,2024-04-10 14:09:00,general,28,1,2,3,False,False,8,False,False
6365,phoenix-team,team,mark.smith,2024-04-10 22:50:00,general,21,0,0,1,True,False,8,False,False
6366,architecture-discussion,technical,david.kumar,2024-04-10 15:22:00,blocked,24,2,5,1,False,False,8,True,False
6367,architecture-discussion,technical,james.taylor,2024-04-10 17:02:00,urgent,34,3,1,0,False,False,8,False,True
6368,general-dev,general,jordan.davis,2024-04-10 16:42:00,urgent,38,5,3,4,False,False,8,False,True
6369,modernization-effort,project,tom.garcia,2024-04-10 14:14:00,general,28,1,1,1,False,False,8,False,False
6370,phoenix-daily,standup,jordan.davis,2024-04-10 06:31:00,urgent,34,5,2,4,True,False,8,False,True
6371,general-dev,general,lisa.chen,2024-04-10 21:00:00,general,28,1,1,4,True,False,8,False,False
6372,production-alerts,alerts,sarah.johnson,2024-04-10 20:44:00,blocked,27,3,2,2,True,False,8,True,False
6373,architecture-discussion,technical,emma.jones,2024-04-10 10:57:00,urgent,36,2,5,2,False,False,8,False,True
6374,phoenix-daily,standup,sam.miller,2024-04-10 18:26:00,general,21,0,2,4,False,False,8,False,False
6375,architecture-discussion,technical,sam.miller,2024-04-10 15:40:00,general,28,0,1,1,False,False,8,False,False
6376,general-dev,general,david.kumar,2024-04-10 17:33:00,urgent,39,2,2,3,False,False,8,False,True
6377,architecture-discussion,technical,jordan.davis,2024-04-10 11:42:00,general,17,0,1,0,False,False,8,False,False
6378,phoenix-daily,standup,alex.brown,2024-04-10 17:06:00,blocked,26,1,4,2,False,False,8,True,False
6379,general-dev,general,emma.jones,2024-04-10 09:09:00,general,28,1,1,1,False,False,8,False,False
6380,modernization-effort,project,tom.garcia,2024-04-10 17:28:00,general,17,1,2,3,False,False,8,False,False
6381,phoenix-team,team,lisa.chen,2024-04-10 22:35:00,blocked,27,1,6,4,True,False,8,True,False
6382,modernization-effort,project,rachel.wilson,2024-04-10 13:15:00,general,33,1,2,4,False,False,8,False,False
6383,architecture-discussion,technical,david.kumar,2024-04-10 16:44:00,urgent,38,4,3,0,False,False,8,False,True
6384,phoenix-daily,standup,sam.miller,2024-04-10 07:25:00,urgent,36,2,2,3,True,False,8,False,True
6385,production-alerts,alerts,jordan.davis,2024-04-10 15:52:00,urgent,39,4,0,2,False,False,8,False,True
6386,phoenix-team,team,ana.lopez,2024-04-10 12:06:00,general,28,0,0,1,False,False,8,False,False
6387,phoenix-team,team,alex.brown,2024-04-10 16:54:00,urgent,36,2,2,3,False,False,8,False,True
6388,production-alerts,alerts,rachel.wilson,2024-04-10 18:56:00,urgent,36,3,3,2,False,False,8,False,True
6389,phoenix-team,team,alex.brown,2024-04-10 02:31:00,urgent,45,5,4,4,True,False,8,False,True
6390,production-alerts,alerts,sarah.johnson,2024-04-10 13:32:00,general,28,0,0,2,False,False,8,False,False
6391,architecture-discussion,technical,david.kumar,2024-04-10 15:58:00,general,28,0,1,4,False,False,8,False,False
6392,general-dev,general,alex.brown,2024-04-10 16:02:00,general,21,1,0,2,False,False,8,False,False
6393,architecture-discussion,technical,alex.brown,2024-04-10 18:14:00,general,17,1,2,4,False,False,8,False,False
6394,modernization-effort,project,james.taylor,2024-04-10 19:26:00,general,21,1,2,3,True,False,8,False,False
6395,phoenix-team,team,alex.brown,2024-04-10 16:13:00,general,17,1,0,0,False,False,8,False,False
6396,general-dev,general,james.taylor,2024-04-10 10:38:00,urgent,39,2,0,4,False,False,8,False,True
6397,architecture-discussion,technical,james.taylor,2024-04-10 07:45:00,urgent,34,4,6,3,True,False,8,False,True
6398,production-alerts,alerts,david.kumar,2024-04-10 00:03:00,urgent,34,5,5,4,True,False,8,False,True
6399,phoenix-team,team,ana.lopez,2024-04-10 10:47:00,general,28,0,0,4,False,False,8,False,False
6400,architecture-discussion,technical,tom.garcia,2024-04-10 15:45:00,blocked,24,2,3,3,False,False,8,True,False
6401,phoenix-team,team,tom.garcia,2024-04-10 08:17:00,general,33,1,1,1,False,False,8,False,False
6402,general-dev,general,ana.lopez,2024-04-10 18:57:00,general,28,1,2,1,False,False,8,False,False
6403,general-dev,general,david.kumar,2024-04-10 16:30:00,urgent,38,5,0,1,False,False,8,False,True
6404,modernization-effort,project,rachel.wilson,2024-04-10 18:48:00,urgent,39,5,3,1,False,False,8,False,True
6405,architecture-discussion,technical,ana.lopez,2024-04-10 16:38:00,blocked,27,2,0,2,False,False,8,True,False
6406,architecture-discussion,technical,alex.brown,2024-04-10 16:20:00,general,21,1,2,0,False,False,8,False,False
6407,phoenix-team,team,rachel.wilson,2024-04-10 22:57:00,urgent,34,4,2,2,True,False,8,False,True
6408,general-dev,general,sarah.johnson,2024-04-10 09:19:00,urgent,45,3,6,3,False,False,8,False,True
6409,architecture-discussion,technical,david.kumar,2024-04-10 12:41:00,urgent,45,2,0,3,False,False,8,False,True
6410,phoenix-team,team,tom.garcia,2024-04-10 17:15:00,urgent,36,4,3,3,False,False,8,False,True
6411,phoenix-team,team,jordan.davis,2024-04-10 23:05:00,general,17,0,2,0,True,False,8,False,False
6412,phoenix-team,team,lisa.chen,2024-04-10 17:46:00,blocked,26,1,0,2,False,False,8,True,False
6413,general-dev,general,sam.miller,2024-04-10 18:52:00,urgent,36,2,5,2,False,False,8,False,True
6414,general-dev,general,alex.brown,2024-04-10 22:10:00,general,28,1,2,4,True,False,8,False,False
6415,general-dev,general,sam.miller,2024-04-10 15:04:00,general,28,0,1,3,False,False,8,False,False
6416,general-dev,general,sarah.johnson,2024-04-10 16:00:00,general,33,0,1,0,False,False,8,False,False
6417,phoenix-daily,standup,rachel.wilson,2024-04-10 10:17:00,general,17,0,1,3,False,False,8,False,False
6418,general-dev,general,jordan.davis,2024-04-10 10:27:00,blocked,24,3,2,0,False,False,8,True,False
6419,production-alerts,alerts,mark.smith,2024-04-10 21:56:00,general,28,1,0,2,True,False,8,False,False
6420,architecture-discussion,technical,tom.garcia,2024-04-10 09:12:00,blocked,27,2,2,4,False,False,8,True,False
6421,production-alerts,alerts,david.kumar,2024-04-10 18:51:00,general,21,1,1,3,False,False,8,False,False
6422,phoenix-team,team,sarah.johnson,2024-04-10 23:03:00,blocked,24,1,3,4,True,False,8,True,False
6423,modernization-effort,project,david.kumar,2024-04-10 18:05:00,general,33,1,2,2,False,False,8,False,False
6424,general-dev,general,alex.brown,2024-04-10 22:02:00,urgent,36,2,1,1,True,False,8,False,True
6425,general-dev,general,emma.jones,2024-04-10 12:46:00,urgent,34,4,6,4,False,False,8,False,True
6426,modernization-effort,project,tom.garcia,2024-04-10 20:28:00,general,21,0,2,2,True,False,8,False,False
6427,architecture-discussion,technical,emma.jones,2024-04-10 18:44:00,general,33,0,1,1,False,False,8,False,False
6428,modernization-effort,project,sarah.johnson,2024-04-10 01:13:00,general,17,0,0,4,True,False,8,False,False
6429,production-alerts,alerts,james.taylor,2024-04-10 17:05:00,general,28,0,1,3,False,False,8,False,False
6430,phoenix-team,team,lisa.chen,2024-04-10 23:02:00,general,33,1,1,3,True,False,8,False,False
6431,general-dev,general,emma.jones,2024-04-10 14:07:00,general,28,0,1,0,False,False,8,False,False
6432,modernization-effort,project,sarah.johnson,2024-04-10 00:56:00,blocked,24,1,1,0,True,False,8,True,False
6433,general-dev,general,rachel.wilson,2024-04-10 09:41:00,urgent,34,3,6,0,False,False,8,False,True
6434,phoenix-daily,standup,tom.garcia,2024-04-10 11:58:00,general,33,0,1,1,False,False,8,False,False
6435,production-alerts,alerts,sarah.johnson,2024-04-10 02:43:00,blocked,24,1,0,2,True,False,8,True,False
6436,phoenix-daily,standup,mark.smith,2024-04-10 09:52:00,blocked,26,1,2,1,False,False,8,True,False
6437,general-dev,general,rachel.wilson,2024-04-10 09:54:00,urgent,38,2,6,2,False,False,8,False,True
6438,phoenix-daily,standup,sarah.johnson,2024-04-10 09:28:00,general,33,1,2,0,False,False,8,False,False
6439,general-dev,general,tom.garcia,2024-04-10 09:50:00,general,33,0,1,3,False,False,8,False,False
6440,modernization-effort,project,tom.garcia,2024-04-10 09:26:00,urgent,39,5,0,2,False,False,8,False,True
6441,phoenix-team,team,david.kumar,2024-04-10 04:13:00,urgent,38,3,1,0,True,False,8,False,True
6442,modernization-effort,project,james.taylor,2024-04-10 09:49:00,urgent,36,5,0,0,False,False,8,False,True
6443,phoenix-team,team,ana.lopez,2024-04-10 10:29:00,general,33,1,2,0,False,False,8,False,False
6444,production-alerts,alerts,james.taylor,2024-04-10 00:44:00,urgent,38,3,2,0,True,False,8,False,True
6445,architecture-discussion,technical,rachel.wilson,2024-04-10 12:48:00,urgent,34,4,1,4,False,False,8,False,True
6446,phoenix-team,team,alex.brown,2024-04-10 10:23:00,general,33,1,1,4,False,False,8,False,False
6447,phoenix-daily,standup,james.taylor,2024-04-10 03:36:00,urgent,38,4,4,0,True,False,8,False,True
6448,production-alerts,alerts,tom.garcia,2024-04-10 22:39:00,general,28,0,1,4,True,False,8,False,False
6449,modernization-effort,project,ana.lopez,2024-04-10 15:43:00,urgent,38,4,5,3,False,False,8,False,True
6450,general-dev,general,emma.jones,2024-04-10 13:45:00,general,21,0,0,1,False,False,8,False,False
6451,phoenix-team,team,sarah.johnson,2024-04-10 06:34:00,urgent,39,2,4,3,True,False,8,False,True
6452,modernization-effort,project,jordan.davis,2024-04-10 17:54:00,general,17,1,2,0,False,False,8,False,False
6453,phoenix-team,team,mark.smith,2024-04-10 16:48:00,urgent,45,2,6,2,False,False,8,False,True
6454,general-dev,general,ana.lopez,2024-04-10 17:11:00,urgent,38,5,4,1,False,False,8,False,True
6455,general-dev,general,ana.lopez,2024-04-10 13:43:00,urgent,45,3,6,4,False,False,8,False,True
6456,architecture-discussion,technical,lisa.chen,2024-04-10 04:15:00,general,21,1,1,4,True,False,8,False,False
6457,phoenix-team,team,james.taylor,2024-04-10 09:50:00,blocked,27,2,2,0,False,False,8,True,False
6458,modernization-effort,project,mark.smith,2024-04-10 11:50:00,general,17,0,1,3,False,False,8,False,False
6459,phoenix-daily,standup,alex.brown,2024-04-10 10:21:00,urgent,45,3,0,1,False,False,8,False,True
6460,modernization-effort,project,tom.garcia,2024-04-10 13:13:00,blocked,22,2,2,0,False,False,8,True,False
6461,phoenix-daily,standup,sarah.johnson,2024-04-10 14:39:00,general,33,0,2,4,False,False,8,False,False
6462,modernization-effort,project,emma.jones,2024-04-10 00:41:00,blocked,26,1,0,0,True,False,8,True,False
6463,general-dev,general,tom.garcia,2024-04-10 04:07:00,blocked,24,1,0,0,True,False,8,True,False
6464,phoenix-team,team,alex.brown,2024-04-10 08:07:00,general,21,1,0,4,False,False,8,False,False
6465,general-dev,general,sam.miller,2024-04-10 13:54:00,blocked,24,3,4,0,False,False,8,True,False
6466,phoenix-team,team,ana.lopez,2024-04-10 15:28:00,urgent,34,2,2,2,False,False,8,False,True
6467,phoenix-team,team,alex.brown,2024-04-10 13:42:00,general,17,0,0,1,False,False,8,False,False
6468,architecture-discussion,technical,rachel.wilson,2024-04-10 06:59:00,general,17,1,2,3,True,False,8,False,False
6469,phoenix-team,team,sam.miller,2024-04-10 18:48:00,general,28,1,1,1,False,False,8,False,False
6470,modernization-effort,project,alex.brown,2024-04-10 15:19:00,urgent,36,3,0,4,False,False,8,False,True
6471,modernization-effort,project,david.kumar,2024-04-10 18:12:00,blocked,24,3,5,4,False,False,8,True,False
6472,general-dev,general,james.taylor,2024-04-10 09:31:00,blocked,26,2,4,4,False,False,8,True,False
6473,phoenix-daily,standup,ana.lopez,2024-04-11 08:44:00,blocked,24,3,5,2,False,False,8,True,False
6474,phoenix-team,team,jordan.davis,2024-04-11 08:35:00,general,17,0,0,1,False,False,8,False,False
6475,architecture-discussion,technical,alex.brown,2024-04-11 06:53:00,general,28,0,1,0,True,False,8,False,False
6476,modernization-effort,project,tom.garcia,2024-04-11 10:23:00,general,33,0,0,0,False,False,8,False,False
6477,phoenix-team,team,alex.brown,2024-04-11 21:37:00,general,28,0,2,4,True,False,8,False,False
6478,general-dev,general,jordan.davis,2024-04-11 12:08:00,general,21,0,2,1,False,False,8,False,False
6479,phoenix-daily,standup,rachel.wilson,2024-04-11 10:58:00,general,33,1,2,1,False,False,8,False,False
6480,general-dev,general,ana.lopez,2024-04-11 23:56:00,urgent,38,5,4,4,True,False,8,False,True
6481,production-alerts,alerts,david.kumar,2024-04-11 15:22:00,general,28,0,0,4,False,False,8,False,False
6482,phoenix-team,team,ana.lopez,2024-04-11 07:06:00,urgent,34,5,2,3,True,False,8,False,True
6483,general-dev,general,lisa.chen,2024-04-11 04:40:00,blocked,22,1,2,4,True,False,8,True,False
6484,general-dev,general,alex.brown,2024-04-11 16:16:00,urgent,38,2,3,1,False,False,8,False,True
6485,general-dev,general,sarah.johnson,2024-04-11 06:52:00,general,28,0,2,1,True,False,8,False,False
6486,production-alerts,alerts,david.kumar,2024-04-11 23:11:00,blocked,26,3,5,1,True,False,8,True,False
6487,general-dev,general,james.taylor,2024-04-11 18:33:00,urgent,34,4,3,0,False,False,8,False,True
6488,architecture-discussion,technical,ana.lopez,2024-04-11 18:19:00,blocked,26,3,0,4,False,False,8,True,False
6489,phoenix-daily,standup,sarah.johnson,2024-04-11 21:27:00,blocked,22,2,1,2,True,False,8,True,False
6490,modernization-effort,project,rachel.wilson,2024-04-11 10:56:00,general,28,1,1,3,False,False,8,False,False
6491,phoenix-team,team,david.kumar,2024-04-11 12:15:00,blocked,26,1,0,3,False,False,8,True,False
6492,phoenix-team,team,alex.brown,2024-04-11 22:53:00,general,28,1,1,0,True,False,8,False,False
6493,modernization-effort,project,tom.garcia,2024-04-11 19:54:00,blocked,24,3,0,1,True,False,8,True,False
6494,general-dev,general,rachel.wilson,2024-04-11 15:43:00,urgent,38,5,2,1,False,False,8,False,True
6495,general-dev,general,james.taylor,2024-04-11 15:06:00,urgent,38,5,0,2,False,False,8,False,True
6496,architecture-discussion,technical,lisa.chen,2024-04-11 15:18:00,urgent,39,4,2,0,False,False,8,False,True
6497,general-dev,general,ana.lopez,2024-04-11 18:35:00,general,28,1,0,4,False,False,8,False,False
6498,production-alerts,alerts,rachel.wilson,2024-04-11 10:26:00,general,28,1,1,0,False,False,8,False,False
6499,production-alerts,alerts,rachel.wilson,2024-04-11 12:04:00,blocked,27,2,6,3,False,False,8,True,False
6500,general-dev,general,david.kumar,2024-04-11 20:09:00,urgent,39,3,0,0,True,False,8,False,True
6501,phoenix-team,team,alex.brown,2024-04-11 17:07:00,general,21,0,1,0,False,False,8,False,False
6502,architecture-discussion,technical,james.taylor,2024-04-11 16:37:00,urgent,34,3,0,4,False,False,8,False,True
6503,modernization-effort,project,mark.smith,2024-04-11 16:14:00,urgent,36,5,4,3,False,False,8,False,True
6504,phoenix-team,team,ana.lopez,2024-04-11 01:51:00,general,17,0,0,1,True,False,8,False,False
6505,phoenix-daily,standup,james.taylor,2024-04-11 14:45:00,urgent,39,3,5,1,False,False,8,False,True
6506,production-alerts,alerts,sam.miller,2024-04-11 06:50:00,blocked,27,2,2,3,True,False,8,True,False
6507,phoenix-team,team,jordan.davis,2024-04-11 13:40:00,urgent,45,4,2,1,False,False,8,False,True
6508,general-dev,general,lisa.chen,2024-04-11 01:06:00,blocked,27,3,5,3,True,False,8,True,False
6509,phoenix-daily,standup,lisa.chen,2024-04-11 14:43:00,general,33,0,0,0,False,False,8,False,False
6510,architecture-discussion,technical,mark.smith,2024-04-11 10:10:00,blocked,24,1,0,3,False,False,8,True,False
6511,architecture-discussion,technical,mark.smith,2024-04-11 23:49:00,blocked,22,3,1,4,True,False,8,True,False
6512,modernization-effort,project,david.kumar,2024-04-11 11:12:00,urgent,45,5,2,0,False,False,8,False,True
6513,phoenix-team,team,james.taylor,2024-04-11 11:22:00,blocked,24,1,0,3,False,False,8,True,False
6514,general-dev,general,emma.jones,2024-04-11 23:50:00,general,21,0,1,2,True,False,8,False,False
6515,general-dev,general,ana.lopez,2024-04-11 08:06:00,general,28,0,0,2,False,False,8,False,False
6516,phoenix-team,team,rachel.wilson,2024-04-11 16:27:00,general,21,1,0,3,False,False,8,False,False
6517,architecture-discussion,technical,rachel.wilson,2024-04-11 21:03:00,general,33,1,0,4,True,False,8,False,False
6518,phoenix-team,team,sam.miller,2024-04-11 12:08:00,general,28,1,2,3,False,False,8,False,False
6519,general-dev,general,ana.lopez,2024-04-11 17:26:00,blocked,22,3,4,0,False,False,8,True,False
6520,architecture-discussion,technical,david.kumar,2024-04-11 11:39:00,general,33,1,2,2,False,False,8,False,False
6521,phoenix-daily,standup,lisa.chen,2024-04-11 10:05:00,general,17,0,2,4,False,False,8,False,False
6522,phoenix-daily,standup,mark.smith,2024-04-11 16:29:00,general,21,1,0,0,False,False,8,False,False
