issue_key,issue_type,summary,epic_key,feature_key,sprint_number,created_date,updated_date,resolution_date,status,resolution,priority,original_estimate_points,final_estimate_points,time_spent_hours,assignee,reporter,has_acceptance_criteria,acceptance_criteria_added_after_start,requirements_changed_after_start,is_interrupt,has_external_dependency,days_blocked,number_of_reopens,labels,severity
PHOE-10926,Story,Implement Customer Support Portal - Feature 4 functionality,,,9,2024-04-25 00:00:00,2024-04-26 00:00:00,,Ready for QA,,Medium,3.0,6.0,16,mark.smith,sarah.johnson,False,True,True,False,True,0,0,"['bau', 'maintenance']",
PHOE-10927,Story,Implement Mobile App Feature Parity - Feature 6 functionality,,,9,2024-04-28 00:00:00,2024-05-02 00:00:00,2024-05-04 00:00:00,Done,Fixed,Highest,13.0,18.0,34,mark.smith,sarah.johnson,False,False,True,True,True,0,0,"['bau', 'maintenance']",
PHOE-10928,Story,Implement Customer Dashboard v2 - Feature 7 functionality,BIZ-202,BIZ-202-F07,9,2024-04-27 00:00:00,2024-04-30 00:00:00,,In QA,,High,1.0,4.0,12,mark.smith,sarah.johnson,False,True,True,True,True,0,0,"['bau', 'maintenance']",
PHOE-10929,Story,Implement Legacy Platform Maintenance - Feature 5 functionality,,,9,2024-04-22 00:00:00,2024-04-24 00:00:00,,Blocked,,Highest,3.0,4.0,7,mark.smith,sarah.johnson,False,False,True,False,True,2,0,"['bau', 'maintenance']",
PHOE-10930,Story,Implement Mobile App Feature Parity - Feature 7 functionality,BIZ-201,BIZ-201-F07,9,2024-04-22 00:00:00,2024-04-23 00:00:00,2024-05-04 00:00:00,Done,Fixed,Medium,5.0,5.0,20,mark.smith,sarah.johnson,False,False,False,False,True,0,0,"['bau', 'maintenance']",
PHOE-10931,Story,Implement Customer Data Platform - Feature 1 functionality,MOD-105,MOD-105-F01,9,2024-05-04 00:00:00,2024-05-06 00:00:00,,In Progress,,High,8.0,9.0,3,david.kumar,sarah.johnson,False,False,True,False,True,0,0,['modernization'],
PHOE-10932,Story,Implement Security Patches & Updates - Feature 5 functionality,,,9,2024-04-30 00:00:00,2024-05-02 00:00:00,,In Progress,,Highest,1.0,2.0,19,mark.smith,sarah.johnson,True,False,False,True,True,0,1,"['bau', 'maintenance']",
PHOE-10933,Story,Implement Security Compliance Updates - Feature 6 functionality,,,9,2024-04-24 00:00:00,2024-04-28 00:00:00,,To Do,,Low,3.0,3.0,6,mark.smith,sarah.johnson,False,True,False,True,True,0,0,"['bau', 'maintenance']",
PHOE-10934,Story,Implement Billing Service Microservice - Feature 4 functionality,,,9,2024-05-03 00:00:00,2024-05-06 00:00:00,,In Progress,,High,5.0,10.0,0,david.kumar,sarah.johnson,False,False,True,False,True,0,0,['modernization'],
PHOE-10935,Story,Implement Security Compliance Updates - Feature 5 functionality,TECH-302,TECH-302-F05,9,2024-04-28 00:00:00,2024-05-01 00:00:00,,Blocked,,Low,5.0,5.0,17,tom.garcia,sarah.johnson,False,False,False,True,True,0,0,"['bau', 'maintenance']",
PHOE-10936,Story,Implement CI/CD Pipeline Optimization - Feature 5 functionality,,,9,2024-04-25 00:00:00,2024-04-28 00:00:00,2024-04-28 00:00:00,Done,Fixed,High,1.0,1.0,21,mark.smith,sarah.johnson,False,True,True,True,True,0,0,"['bau', 'maintenance']",
PHOE-10937,Story,Implement Payment Gateway Integration - Feature 1 functionality,MOD-104,MOD-104-F01,9,2024-04-29 00:00:00,2024-04-29 00:00:00,,Blocked,,Medium,3.0,4.0,3,mark.smith,sarah.johnson,False,True,True,True,True,1,0,['modernization'],
PHOE-10938,Story,Implement Customer Dashboard v2 - Feature 2 functionality,BIZ-202,BIZ-202-F02,9,2024-05-01 00:00:00,2024-05-05 00:00:00,,Blocked,,Medium,8.0,9.0,3,ana.lopez,sarah.johnson,False,False,False,True,True,6,2,"['bau', 'maintenance']",
PHOE-10939,Story,Implement Customer Support Portal - Feature 1 functionality,BIZ-205,BIZ-205-F01,9,2024-05-03 00:00:00,2024-05-03 00:00:00,,Code Review,,Medium,13.0,13.0,5,mark.smith,sarah.johnson,True,False,False,False,False,0,1,"['bau', 'maintenance']",
PHOE-10940,Story,Implement Mobile App Feature Parity - Feature 3 functionality,,,9,2024-05-02 00:00:00,2024-05-05 00:00:00,2024-05-13 00:00:00,Done,Fixed,Highest,1.0,3.0,37,mark.smith,sarah.johnson,False,False,False,True,True,0,0,"['bau', 'maintenance']",
PHOE-10941,Story,Implement Customer Issue Resolutions - Feature 4 functionality,,,9,2024-04-30 00:00:00,2024-05-04 00:00:00,,To Do,,Medium,5.0,5.0,8,james.taylor,sarah.johnson,False,True,False,False,True,0,0,"['bau', 'maintenance']",
PHOE-10942,Story,Implement Customer Issue Resolutions - Feature 5 functionality,,,9,2024-04-22 00:00:00,2024-04-27 00:00:00,,Blocked,,Highest,3.0,5.0,7,mark.smith,sarah.johnson,False,False,False,True,True,6,1,"['bau', 'maintenance']",
PHOE-10943,Story,Implement Customer Support Portal - Feature 3 functionality,,,9,2024-04-23 00:00:00,2024-04-28 00:00:00,2024-04-26 00:00:00,Done,Fixed,Highest,1.0,4.0,27,mark.smith,sarah.johnson,False,True,True,False,True,0,0,"['bau', 'maintenance']",
PHOE-10944,Story,Implement Third-party Integration Updates - Feature 4 functionality,,,9,2024-05-02 00:00:00,2024-05-04 00:00:00,,In Progress,,Low,3.0,3.0,1,mark.smith,sarah.johnson,True,True,True,True,True,0,0,"['bau', 'maintenance']",
PHOE-10945,Story,Implement Billing Service Microservice - Feature 2 functionality,MOD-103,MOD-103-F02,9,2024-05-03 00:00:00,2024-05-07 00:00:00,2024-05-10 00:00:00,Done,Fixed,Highest,3.0,3.0,33,james.taylor,sarah.johnson,False,True,False,True,True,0,0,['modernization'],
PHOE-10946,Story,Implement Customer Support Portal - Feature 3 functionality,,,9,2024-05-05 00:00:00,2024-05-08 00:00:00,2024-05-09 00:00:00,Done,Fixed,High,2.0,4.0,39,mark.smith,sarah.johnson,False,False,False,True,True,0,0,"['bau', 'maintenance']",
PHOE-10947,Story,Implement Regional Localization - Feature 2 functionality,,,9,2024-05-03 00:00:00,2024-05-05 00:00:00,2024-05-05 00:00:00,Done,Fixed,Medium,3.0,4.0,19,mark.smith,sarah.johnson,True,False,False,False,True,0,0,"['bau', 'maintenance']",
PHOE-10948,Story,Implement Mobile App Feature Parity - Feature 2 functionality,,,9,2024-05-02 00:00:00,2024-05-07 00:00:00,,In QA,,Medium,1.0,6.0,13,mark.smith,sarah.johnson,False,True,False,True,True,0,0,"['bau', 'maintenance']",
PHOE-10949,Story,Implement Performance Monitoring - Feature 2 functionality,,,9,2024-04-23 00:00:00,2024-04-26 00:00:00,,In Progress,,High,3.0,3.0,13,mark.smith,sarah.johnson,False,False,True,False,True,0,0,"['bau', 'maintenance']",
PHOE-10950,Story,Implement Legacy Data Migration - Feature 3 functionality,MOD-107,MOD-107-F03,9,2024-04-25 00:00:00,2024-04-26 00:00:00,2024-05-04 00:00:00,Done,Fixed,High,8.0,9.0,17,mark.smith,sarah.johnson,False,True,True,False,True,0,0,['modernization'],
PHOE-10951,Story,Implement Legacy Platform Maintenance - Feature 3 functionality,,,9,2024-04-23 00:00:00,2024-04-23 00:00:00,,In Progress,,Low,2.0,2.0,8,tom.garcia,sarah.johnson,False,False,False,False,True,0,3,"['bau', 'maintenance']",
PHOE-10952,Story,Implement Customer Dashboard v2 - Feature 3 functionality,BIZ-202,BIZ-202-F03,9,2024-05-04 00:00:00,2024-05-06 00:00:00,,Ready for QA,,Low,13.0,13.0,17,mark.smith,sarah.johnson,False,False,True,True,True,0,0,"['bau', 'maintenance']",
PHOE-10953,Story,Implement OAuth 2.0 Integration - Feature 2 functionality,MOD-101,MOD-101-F02,9,2024-05-02 00:00:00,2024-05-07 00:00:00,,Code Review,,Low,1.0,3.0,7,mark.smith,sarah.johnson,False,False,True,True,True,0,0,['modernization'],
PHOE-10954,Story,Implement Performance Monitoring - Feature 4 functionality,,,9,2024-05-02 00:00:00,2024-05-02 00:00:00,2024-05-05 00:00:00,Done,Fixed,High,5.0,5.0,27,mark.smith,sarah.johnson,False,True,True,False,False,0,0,"['bau', 'maintenance']",
PHOE-10955,Story,Implement Payment Gateway Integration - Feature 3 functionality,MOD-104,MOD-104-F03,9,2024-05-04 00:00:00,2024-05-09 00:00:00,,Ready for QA,,Medium,5.0,5.0,14,mark.smith,sarah.johnson,True,True,False,True,True,0,0,['modernization'],
PHOE-10956,Bug,Production Issue: UI rendering problem,BIZ-200,,9,2024-04-28 00:00:00,2024-04-29 00:00:00,2024-05-12 00:00:00,Done,Fixed,Medium,,,14,mark.smith,alex.brown,False,False,False,False,True,0,0,"['qa-found', 'internal']",High
PHOE-10957,Bug,Production Issue: Authentication failure,,,9,2024-04-29 00:00:00,2024-04-30 00:00:00,2024-05-13 00:00:00,Done,Fixed,Highest,,,5,mark.smith,alex.brown,False,False,False,False,False,0,0,"['qa-found', 'internal']",High
PHOE-10958,Bug,Production Issue: Authentication failure,TECH-303,,9,2024-05-03 00:00:00,2024-05-04 00:00:00,2024-05-10 00:00:00,Done,Fixed,Highest,,,5,mark.smith,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Medium
PHOE-10959,Bug,Production Issue: Authentication failure,TECH-303,,9,2024-04-25 00:00:00,2024-04-25 00:00:00,2024-05-08 00:00:00,Done,Fixed,High,,,6,david.kumar,alex.brown,False,False,False,False,False,0,0,"['qa-found', 'internal']",Low
PHOE-10960,Bug,Production Issue: Payment processing error,,,9,2024-04-29 00:00:00,2024-04-29 00:00:00,2024-05-03 00:00:00,Done,Fixed,Medium,,,4,ana.lopez,sarah.johnson,False,False,False,True,True,0,0,"['production', 'urgent']",Critical
PHOE-10961,Bug,Production Issue: Payment processing error,,,9,2024-05-03 00:00:00,2024-05-05 00:00:00,2024-05-15 00:00:00,Done,Fixed,Highest,,,2,mark.smith,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",High
PHOE-10962,Bug,Production Issue: Authentication failure,BAU-401,,9,2024-05-05 00:00:00,2024-05-05 00:00:00,2024-05-10 00:00:00,Done,Fixed,Highest,,,13,emma.jones,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Medium
PHOE-10963,Bug,Production Issue: Authentication failure,,,9,2024-04-30 00:00:00,2024-04-30 00:00:00,2024-05-10 00:00:00,Done,Fixed,Medium,,,4,david.kumar,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Medium
PHOE-10964,Bug,Production Issue: Data sync issue,MOD-102,,9,2024-04-30 00:00:00,2024-05-01 00:00:00,2024-05-09 00:00:00,Done,Fixed,Medium,,,12,ana.lopez,alex.brown,False,False,False,False,False,0,0,"['qa-found', 'internal']",Low
PHOE-10965,Bug,Production Issue: Authentication failure,TECH-301,,9,2024-04-24 00:00:00,2024-04-24 00:00:00,2024-05-03 00:00:00,Done,Fixed,Medium,,,8,ana.lopez,alex.brown,False,False,False,False,True,0,0,"['qa-found', 'internal']",High
PHOE-10966,Bug,Production Issue: Data sync issue,,,9,2024-04-26 00:00:00,2024-04-26 00:00:00,2024-05-04 00:00:00,Done,Fixed,High,,,13,david.kumar,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Critical
PHOE-10967,Bug,Production Issue: Data sync issue,BIZ-202,,9,2024-04-25 00:00:00,2024-04-27 00:00:00,2024-05-02 00:00:00,Done,Fixed,Medium,,,2,david.kumar,sarah.johnson,False,False,False,True,False,0,2,"['production', 'urgent']",High
PHOE-10968,Bug,Production Issue: UI rendering problem,MOD-106,,9,2024-04-22 00:00:00,2024-04-23 00:00:00,2024-04-27 00:00:00,Done,Fixed,High,,,11,ana.lopez,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Medium
PHOE-10969,Bug,Production Issue: Payment processing error,MOD-101,,9,2024-05-01 00:00:00,2024-05-03 00:00:00,2024-05-14 00:00:00,Done,Fixed,Highest,,,16,mark.smith,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Medium
PHOE-10970,Bug,Production Issue: Data sync issue,,,9,2024-04-30 00:00:00,2024-05-02 00:00:00,2024-05-05 00:00:00,Done,Fixed,Medium,,,4,ana.lopez,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Medium
PHOE-10971,Bug,Production Issue: Authentication failure,MOD-107,,9,2024-04-28 00:00:00,2024-04-29 00:00:00,2024-05-06 00:00:00,Done,Fixed,Medium,,,3,emma.jones,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Medium
PHOE-10972,Bug,Production Issue: Data sync issue,MOD-105,,9,2024-04-24 00:00:00,2024-04-24 00:00:00,2024-05-08 00:00:00,Done,Fixed,Highest,,,16,ana.lopez,sarah.johnson,False,False,False,True,False,0,2,"['production', 'urgent']",Medium
PHOE-10973,Bug,Production Issue: Authentication failure,BIZ-200,,9,2024-04-30 00:00:00,2024-04-30 00:00:00,2024-05-08 00:00:00,Done,Fixed,High,,,15,mark.smith,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",High
PHOE-10974,Bug,Production Issue: Data sync issue,,,9,2024-04-28 00:00:00,2024-04-28 00:00:00,2024-05-08 00:00:00,Done,Fixed,Highest,,,8,emma.jones,alex.brown,False,False,False,False,False,0,0,"['qa-found', 'internal']",High
PHOE-10975,Bug,Production Issue: Authentication failure,,,9,2024-04-24 00:00:00,2024-04-27 00:00:00,2024-05-02 00:00:00,Done,Fixed,High,,,6,ana.lopez,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",High
PHOE-10976,Bug,Production Issue: Authentication failure,,,9,2024-05-05 00:00:00,2024-05-05 00:00:00,2024-05-18 00:00:00,Done,Fixed,High,,,5,emma.jones,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Medium
PHOE-10977,Bug,Production Issue: Authentication failure,,,9,2024-04-24 00:00:00,2024-04-26 00:00:00,2024-05-08 00:00:00,Done,Fixed,Highest,,,6,mark.smith,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",High
PHOE-10978,Bug,Production Issue: Payment processing error,,,9,2024-04-25 00:00:00,2024-04-27 00:00:00,2024-05-02 00:00:00,Done,Fixed,Medium,,,7,mark.smith,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Critical
PHOE-10979,Bug,Production Issue: UI rendering problem,MOD-103,,9,2024-04-23 00:00:00,2024-04-23 00:00:00,2024-05-07 00:00:00,Done,Fixed,Medium,,,5,emma.jones,alex.brown,False,False,False,False,False,0,0,"['qa-found', 'internal']",High
PHOE-10980,Bug,Production Issue: Data sync issue,,,9,2024-04-25 00:00:00,2024-04-25 00:00:00,2024-05-03 00:00:00,Done,Fixed,High,,,15,mark.smith,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Critical
PHOE-10981,Bug,Production Issue: Data sync issue,,,9,2024-05-01 00:00:00,2024-05-01 00:00:00,2024-05-13 00:00:00,Done,Fixed,High,,,10,ana.lopez,alex.brown,False,False,False,False,False,0,0,"['qa-found', 'internal']",Low
PHOE-10982,Bug,Production Issue: Payment processing error,,,9,2024-04-22 00:00:00,2024-04-22 00:00:00,2024-04-26 00:00:00,Done,Fixed,Medium,,,3,david.kumar,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Critical
PHOE-10983,Bug,Production Issue: UI rendering problem,BAU-401,,9,2024-04-30 00:00:00,2024-05-03 00:00:00,2024-05-08 00:00:00,Done,Fixed,High,,,13,david.kumar,alex.brown,False,False,False,False,False,0,0,"['qa-found', 'internal']",High
PHOE-10984,Bug,Production Issue: Payment processing error,BAU-400,,9,2024-04-28 00:00:00,2024-04-30 00:00:00,2024-05-12 00:00:00,Done,Fixed,Highest,,,16,mark.smith,alex.brown,False,False,False,False,True,0,0,"['qa-found', 'internal']",High
PHOE-10985,Bug,Production Issue: Data sync issue,BIZ-201,,9,2024-05-05 00:00:00,2024-05-06 00:00:00,2024-05-19 00:00:00,Done,Fixed,Highest,,,8,ana.lopez,alex.brown,False,False,False,False,False,0,0,"['qa-found', 'internal']",Low
PHOE-10986,Bug,Production Issue: Payment processing error,,,9,2024-04-28 00:00:00,2024-04-29 00:00:00,2024-05-05 00:00:00,Done,Fixed,Highest,,,5,ana.lopez,alex.brown,False,False,False,False,False,0,0,"['qa-found', 'internal']",High
PHOE-10987,Bug,Production Issue: Payment processing error,BIZ-205,,9,2024-04-26 00:00:00,2024-04-26 00:00:00,2024-05-02 00:00:00,Done,Fixed,High,,,12,mark.smith,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Critical
PHOE-10988,Bug,Production Issue: Authentication failure,MOD-103,,9,2024-04-28 00:00:00,2024-04-28 00:00:00,2024-05-09 00:00:00,Done,Fixed,Medium,,,4,ana.lopez,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",High
PHOE-10989,Bug,Production Issue: Payment processing error,BIZ-204,,9,2024-05-05 00:00:00,2024-05-05 00:00:00,2024-05-18 00:00:00,Done,Fixed,Highest,,,8,emma.jones,alex.brown,False,False,False,False,False,0,2,"['qa-found', 'internal']",High
PHOE-10990,Bug,Production Issue: Data sync issue,BIZ-205,,9,2024-04-24 00:00:00,2024-04-25 00:00:00,2024-04-30 00:00:00,Done,Fixed,High,,,11,mark.smith,sarah.johnson,False,False,False,True,False,0,0,"['production', 'urgent']",Critical
PHOE-10991,Bug,Production Issue: Payment processing error,,,9,2024-04-30 00:00:00,2024-05-02 00:00:00,2024-05-07 00:00:00,Done,Fixed,High,,,13,mark.smith,sarah.johnson,False,False,False,True,True,0,0,"['production', 'urgent']",Medium
PHOE-10992,Bug,Production Issue: Payment processing error,MOD-107,,9,2024-05-04 00:00:00,2024-05-07 00:00:00,2024-05-16 00:00:00,Done,Fixed,Medium,,,16,emma.jones,sarah.johnson,False,False,False,True,False,0,2,"['production', 'urgent']",Medium
PHOE-10993,Bug,Production Issue: Authentication failure,,,9,2024-05-03 00:00:00,2024-05-06 00:00:00,2024-05-05 00:00:00,Done,Fixed,Medium,,,13,mark.smith,sarah.johnson,False,False,False,True,False,0,1,"['production', 'urgent']",Critical
PHOE-10994,Task,DevOps: Research new framework,MOD-105,,9,2024-05-04 00:00:00,2024-05-04 00:00:00,2024-05-12 00:00:00,Done,Done,Medium,,,7,jordan.davis,rachel.wilson,False,False,False,False,False,0,0,"['devops', 'technical']",
PHOE-10995,Task,Documentation: Configure monitoring,BIZ-204,,9,2024-05-04 00:00:00,2024-05-06 00:00:00,2024-05-09 00:00:00,In Progress,Done,Low,,,8,emma.jones,rachel.wilson,True,False,False,False,False,0,0,"['documentation', 'technical']",
PHOE-10996,Task,Configuration: Research new framework,TECH-304,,9,2024-05-01 00:00:00,2024-05-01 00:00:00,2024-05-04 00:00:00,Done,Done,Low,,,1,alex.brown,mark.smith,False,False,False,False,False,0,0,"['configuration', 'technical']",
PHOE-10997,Task,Research: Update deployment pipeline,MOD-107,,9,2024-04-24 00:00:00,2024-04-25 00:00:00,2024-04-27 00:00:00,Done,Done,Low,,,1,ana.lopez,rachel.wilson,False,False,False,False,False,0,0,"['research', 'technical']",
PHOE-10998,Task,Documentation: Research new framework,TECH-300,,9,2024-04-24 00:00:00,2024-04-25 00:00:00,2024-04-25 00:00:00,In Progress,Done,Low,,,4,rachel.wilson,rachel.wilson,False,False,False,False,False,0,0,"['documentation', 'technical']",
PHOE-10999,Task,Research: Configure monitoring,BIZ-203,,9,2024-04-27 00:00:00,2024-04-29 00:00:00,2024-05-01 00:00:00,In Progress,Done,Low,,,1,rachel.wilson,sarah.johnson,False,False,False,False,False,0,0,"['research', 'technical']",
PHOE-11000,Task,DevOps: Configure monitoring,BIZ-205,,9,2024-04-24 00:00:00,2024-04-25 00:00:00,2024-04-25 00:00:00,In Progress,,Medium,,,7,jordan.davis,mark.smith,False,False,False,False,True,0,0,"['devops', 'technical']",
PHOE-11001,Task,Configuration: Configure monitoring,BIZ-204,,9,2024-04-23 00:00:00,2024-04-24 00:00:00,2024-04-30 00:00:00,In Progress,Done,Medium,,,1,alex.brown,mark.smith,False,False,False,False,True,0,0,"['configuration', 'technical']",
PHOE-11002,Task,Research: Update deployment pipeline,,,9,2024-05-04 00:00:00,2024-05-05 00:00:00,2024-05-10 00:00:00,Done,Done,Medium,,,5,ana.lopez,rachel.wilson,True,False,False,False,False,0,0,"['research', 'technical']",
PHOE-11003,Task,Configuration: Configure monitoring,MOD-101,,9,2024-05-05 00:00:00,2024-05-05 00:00:00,2024-05-08 00:00:00,Done,Done,Medium,,,1,sam.miller,rachel.wilson,False,False,False,False,False,0,0,"['configuration', 'technical']",
PHOE-11004,Task,Documentation: Update deployment pipeline,BIZ-204,,9,2024-04-23 00:00:00,2024-04-25 00:00:00,2024-04-27 00:00:00,Done,Done,Medium,,,6,mark.smith,sarah.johnson,False,False,False,False,False,0,0,"['documentation', 'technical']",
PHOE-11005,Task,DevOps: Configure monitoring,BIZ-201,,9,2024-05-01 00:00:00,2024-05-03 00:00:00,2024-05-03 00:00:00,In Progress,Done,Low,,,7,lisa.chen,rachel.wilson,False,False,False,False,False,0,0,"['devops', 'technical']",
PHOE-11006,Task,Documentation: Research new framework,MOD-101,,9,2024-05-02 00:00:00,2024-05-04 00:00:00,2024-05-08 00:00:00,Done,Done,Low,,,1,james.taylor,mark.smith,False,False,False,False,False,0,0,"['documentation', 'technical']",
PHOE-11007,Task,Research: Configure monitoring,,,9,2024-04-22 00:00:00,2024-04-22 00:00:00,2024-04-29 00:00:00,Done,Done,Low,,,3,tom.garcia,sarah.johnson,False,False,False,False,True,0,0,"['research', 'technical']",
PHOE-11008,Task,Documentation: Configure monitoring,,,9,2024-05-03 00:00:00,2024-05-04 00:00:00,2024-05-04 00:00:00,Done,Done,Low,,,2,rachel.wilson,sarah.johnson,False,False,False,False,False,0,0,"['documentation', 'technical']",
PHOE-11009,Task,Configuration: Update deployment pipeline,TECH-300,,9,2024-04-23 00:00:00,2024-04-23 00:00:00,2024-04-25 00:00:00,Done,,Low,,,6,sarah.johnson,sarah.johnson,True,False,False,False,False,0,0,"['configuration', 'technical']",
